latitude,longitude,intensity
-28.06615,-0.48876,69.58163
-48.72784,-167.46134,6.45764
72.74534,-149.30356,99.17905
-34.76060,-115.96609,5.00555
-42.82296,-84.30032,93.91406
49.85824,-41.03246,9.84263
-78.54302,-81.65658,21.20615
29.89997,-177.14864,94.62989
-43.56536,100.91040,64.17936
-8.52151,37.43748,55.92420
12.95683,119.77652,61.00650
86.02685,-171.93934,86.50908
-40.12079,-174.29883,30.94197
6.86003,58.97017,56.22265
-84.80311,87.14309,86.92483
-46.90747,161.27465,96.23566
-44.02068,-170.34300,96.16581
76.59075,-146.33225,59.34576
-89.34648,89.60582,41.95592
39.36704,78.93673,58.97474
-11.31197,-86.89416,51.20592
4.05994,160.47580,90.99736
85.79425,-64.44535,63.20904
-77.03845,-157.96082,63.21616
2.92100,-173.26392,68.90340
2.03292,-162.99040,44.96315
4.66942,-84.37809,42.21055
27.50715,147.15193,87.49214
21.83463,87.82161,10.87672
-54.75157,-147.71363,21.82060
84.66304,-13.64029,38.22531
-52.49055,166.70394,26.63839
89.38945,72.20946,48.64006
11.31958,-52.28587,87.50693
42.50491,-41.86941,35.30366
80.14801,-130.96125,87.71310
-79.22865,134.25864,30.21616
73.90774,-23.48954,91.86575
34.22473,20.84042,72.75665
-58.57114,-131.29374,2.28487
-40.43120,-12.90688,59.70692
-20.88851,-103.07940,63.38566
69.92125,-128.71603,5.98764
-69.34420,137.09646,75.36406
45.11783,19.17993,43.16136
-16.40106,-173.03582,4.40007
-86.61936,96.51472,72.85389
-47.24144,101.82759,87.05046
21.83964,-173.98857,51.27457
-79.80143,6.55708,4.81125
-51.09903,40.96805,85.34137
27.51634,-114.93220,95.87664
-28.71931,48.97851,76.10892
75.23574,-1.48131,94.18362
-47.80264,-14.22297,45.84328
47.10948,-179.51062,23.76814
62.41247,48.55437,51.98939
31.81910,94.46679,46.30052
-48.57702,173.74486,86.90270
-53.78955,85.02657,19.24570
-47.94926,-176.10121,99.61931
62.75286,-152.25122,21.31078
-12.23826,8.29010,21.78296
56.90535,118.23760,53.35550
2.05299,-64.66724,36.40841
-19.71474,92.51894,82.15915
13.97750,54.35419,16.31351
-16.64594,-27.72566,80.13165
4.87012,19.15997,70.20998
-59.67183,35.78554,15.13071
32.94284,60.96747,7.28614
-80.99625,119.63503,12.86333
-13.38774,-179.56802,92.11677
77.90688,108.29666,24.24787
10.99405,131.88650,46.44897
-71.50828,-13.69284,35.37928
-28.68474,105.24465,6.58057
-42.63112,27.56525,52.07569
36.18514,107.12033,63.21388
-2.57456,-169.26327,65.85361
-70.77975,39.02588,40.12525
-46.26562,-23.26154,21.69798
-38.62917,-129.67478,36.51500
-20.95633,10.15294,23.24522
87.54316,-165.56484,25.14970
-19.94981,167.71697,46.54257
-4.39673,-175.60240,11.21718
-50.92300,-153.02091,12.96954
-39.34835,132.16870,98.68116
-11.17921,-152.03489,83.10038
-50.55385,-169.19392,78.58050
21.49515,118.45499,99.70044
32.70883,-83.03661,6.44541
-3.75911,124.77092,24.69307
2.98778,156.63347,78.35206
12.11327,-161.44355,76.24207
73.28638,-151.53889,96.22745
85.50640,-108.76752,21.01060
-5.14968,132.28572,38.63131
-30.44282,109.29344,56.43621
-74.04566,58.53721,99.05667
-13.81703,-83.95127,10.91829
-16.12560,7.50253,64.27884
8.84163,-82.20303,60.93225
49.61379,80.12997,79.10718
-33.56079,122.78314,20.38782
-31.22042,139.02719,42.47234
8.29256,-38.16045,96.85500
-26.73149,28.11093,72.68426
18.26749,-67.26273,82.21421
42.43984,-173.08272,15.87135
8.96632,-106.49449,36.89601
-60.40043,-104.04680,56.14916
34.06084,-171.48778,93.42119
18.53984,86.72332,70.45843
52.97689,156.10046,36.93860
-69.20143,66.63223,24.78989
-83.60133,-141.33735,1.79151
69.52765,67.43041,84.20120
34.78255,-120.00242,8.21735
-22.36479,13.86848,13.36204
-77.10875,-122.73753,75.94476
51.28862,178.64991,78.00016
-21.37982,-118.78225,33.04670
-16.72822,45.58544,82.31720
-39.18129,-144.52651,76.01470
-70.55486,71.35811,46.59134
-32.88024,-165.84126,46.86754
-3.99896,29.73716,99.59671
-72.06184,-75.95442,96.79835
-1.04292,-161.16819,43.04470
27.35680,-121.93770,63.20598
-88.94118,111.06386,27.14323
-33.96836,-137.37284,10.18899
80.76550,63.83053,98.83254
68.59416,123.25658,88.69147
-72.93343,-10.22387,50.25663
-89.42051,-111.93327,93.13638
-41.72981,88.05453,7.34244
5.35796,-95.01807,39.38233
-6.12711,123.66157,16.46791
-29.89279,31.61261,40.64606
44.04222,-118.01803,27.26475
18.49932,-128.73198,78.56325
-4.96509,-153.56390,9.99233
31.02762,20.67195,76.70458
14.57095,-51.47444,16.80678
64.01536,-144.05032,68.76529
86.73241,173.29770,46.08302
31.69959,-55.49290,6.28271
81.67140,57.41150,84.92553
-23.59335,127.12790,56.06382
-74.01239,80.04486,52.46619
-70.29075,-65.72111,1.08618
57.44561,-163.21530,84.25582
6.93808,100.09304,68.44278
-15.21752,53.95196,40.49236
12.96295,-134.64650,13.33004
85.05139,110.05897,5.16557
25.85320,104.41050,61.49162
-26.47753,141.20317,6.77669
-0.62840,169.53344,85.30567
64.25865,-109.52558,33.45860
-75.23476,43.29979,32.40904
42.53113,124.47691,59.76928
-49.79077,69.46340,73.16182
29.19872,34.64468,87.90275
50.44138,-28.98821,66.07909
-56.74584,-163.30452,1.90468
-41.49651,5.67070,59.99197
19.39204,-150.39364,41.39715
-32.82643,-1.39409,87.23362
43.71030,-68.38011,28.60854
-76.86123,170.05278,4.52875
-45.86169,60.65696,99.27761
45.55411,-2.16319,91.82880
-20.12964,-12.25469,30.30136
-89.64577,-171.40299,69.87946
78.13077,61.73236,67.11966
73.07247,171.56241,86.71524
-87.05022,-34.21094,35.41451
-41.51393,12.80769,26.94351
52.64478,-124.51231,15.61348
61.30384,-157.42406,42.44213
-9.75159,128.56590,14.78917
-89.88739,172.15901,30.36938
80.73344,27.27970,3.91430
-49.62275,120.41220,81.24979
-68.94462,-46.07754,16.87110
-12.11040,66.83598,71.90566
-64.20791,-121.82506,63.73922
11.65605,170.57942,41.42688
60.84538,32.95006,18.23026
15.62866,-108.32225,90.50459
-52.27279,111.76263,43.36279
17.47849,48.01188,34.99434
2.58581,144.71018,5.37367
37.44419,-120.99719,4.62839
-50.08306,-170.95844,41.87870
74.50700,-144.10121,81.96104
-70.88377,-91.50642,54.37279
-62.34377,-101.78801,24.32919
-63.18789,59.72848,48.72102
-63.49973,-160.31206,94.75123
-43.13593,-21.17232,64.86043
-38.31224,10.42007,3.95866
64.81547,48.47828,59.58477
58.77818,-111.99513,34.04240
-27.33136,102.81140,95.24788
54.57900,153.98033,13.47670
64.52862,102.40400,21.69287
-82.78528,-155.15324,7.22395
13.62718,-45.50689,7.46282
32.09128,144.95290,58.84864
-65.97838,-110.46055,58.84100
-42.19394,128.46463,93.15530
0.47577,-51.92134,60.23215
68.19812,-30.56618,19.62647
20.18724,88.56270,1.90980
-85.78663,94.62978,35.05707
-81.57080,-8.52252,79.41847
-60.81589,154.52442,33.53499
34.22201,49.56771,53.64749
-60.54021,117.91940,31.90283
52.51596,-27.10104,75.56967
-81.43118,136.74495,27.50989
13.00014,-161.19202,30.47973
3.89823,-116.15616,54.92568
30.35036,-145.34908,53.77548
83.20913,-164.50787,11.26907
23.26055,-174.54262,19.70048
16.54950,-159.42518,11.22591
-78.79802,-16.73951,37.05408
-29.34817,-121.54593,57.58952
-81.46929,167.33227,70.14590
73.92503,139.52411,98.51193
-86.58486,157.01974,24.87085
81.19555,-124.54196,42.61022
-1.87569,-14.76712,55.22402
-16.26902,100.47593,65.37724
-45.44657,0.37354,30.28894
62.98904,172.19119,79.72199
63.78091,11.12949,21.20347
26.01671,139.07991,4.16302
-9.90058,160.74757,64.81341
-42.91721,-163.93544,66.42321
69.73623,163.27940,94.79426
66.68678,-111.25002,20.44763
-16.31050,-167.55782,72.18777
31.61192,42.75881,89.06879
-61.55404,-150.85527,31.08619
28.09594,94.05580,8.57946
-36.75488,-56.44611,88.01677
-77.79720,-130.21857,0.06415
-6.79686,-71.99421,86.25169
-23.74123,51.68504,55.62129
81.47734,-174.61072,66.27402
27.97110,170.34907,65.28277
32.10224,79.63634,16.92564
25.72514,110.50649,32.08044
-65.18913,12.90979,63.86473
-89.02162,20.75228,66.15342
50.27041,-170.97074,37.01468
74.49306,-19.57203,97.68193
-5.65714,-71.43706,86.21368
59.20612,-136.16684,32.51029
26.61198,157.90696,31.41673
59.00656,-38.10474,47.12923
17.38411,-108.93890,16.02504
56.77135,-172.38415,42.14074
-39.63119,178.54124,46.44393
63.01585,-85.21556,49.45529
52.54784,124.14688,70.53770
63.69528,-88.36351,38.84293
-86.58039,-149.46791,87.73943
-77.76377,74.27653,90.09285
71.34475,-118.12454,41.39492
65.86050,-1.79542,72.13327
-29.27613,20.50264,81.82538
-19.87583,-113.07670,73.10621
-56.82744,95.56912,56.25971
-79.47239,114.81616,74.92364
37.78317,59.69455,54.19967
-29.08713,-92.85078,25.76516
-13.04405,172.16814,61.07956
37.88102,-11.73297,85.00721
12.31688,-136.17826,97.11881
-34.57990,-116.79605,53.56323
32.62123,-97.98802,99.34251
-68.48765,140.76448,34.85563
69.97189,17.52650,56.03797
29.66531,-61.55073,99.57569
69.99610,174.18497,66.10754
24.63617,75.24546,52.71785
11.42986,127.56195,12.29203
-40.47869,-127.11049,9.13292
-81.50018,134.99887,77.44606
-9.14235,0.14406,72.48074
57.91041,41.76899,31.39022
1.49006,102.88195,61.96719
89.64208,-33.75567,67.75193
53.12256,8.00464,29.94331
83.83557,-11.95447,30.93871
29.36328,-66.78216,83.93937
-52.75272,159.47456,29.82113
48.19146,-73.27639,97.30443
34.54421,45.99863,13.73408
17.85344,141.06022,94.41268
-7.00799,160.93372,57.85298
-59.79269,-46.24300,5.01523
-76.66357,132.65547,27.51689
-4.55688,12.42914,30.17898
-11.21596,-153.47216,47.22399
87.26443,28.10836,26.29390
6.58716,171.80352,97.70434
-77.06166,-19.25923,17.55896
38.71131,-21.96870,78.54524
61.63246,-46.63125,60.18039
8.17041,83.32196,81.75562
-85.36909,71.29793,85.36882
-17.67390,112.72059,42.90788
63.02430,87.10080,16.87067
-61.92062,132.23080,91.63471
44.94626,-55.47928,42.45398
-84.67903,127.36579,38.18407
86.66795,61.51284,42.33945
-37.79669,59.55992,19.01113
-38.56551,-28.25188,18.28300
-3.94505,-163.37240,55.18069
-25.63961,75.12852,3.97451
67.50316,-24.36724,23.16238
8.02617,68.34254,0.77827
87.33325,-95.90701,11.90979
-87.10005,21.11165,88.55429
62.89210,-77.85068,28.24080
17.37126,178.44324,90.47653
72.14489,89.91360,90.53581
8.20047,43.46282,71.96110
68.82398,107.31679,24.41898
34.75274,-170.18604,0.86887
42.16007,120.08093,11.23563
-29.04574,2.03018,52.05379
-83.46302,-112.33114,68.52325
-54.64742,-174.71444,20.18906
70.91763,-160.63864,82.79756
72.13713,44.39046,24.11363
-39.48726,-137.54001,60.14705
62.16503,-126.08740,37.16529
-76.15186,-46.98326,91.83910
-7.35258,-3.86768,79.09452
-69.96106,-172.12141,18.49225
12.07918,152.39088,51.91613
7.15712,-78.29690,58.61739
48.55915,-20.77128,27.92548
-51.65413,-75.46551,75.57580
-18.50826,-16.69327,99.64631
-43.04710,11.78245,28.58302
-23.15653,-35.03636,50.44102
-25.04083,149.43674,6.46526
30.89987,118.59423,88.09906
-32.58051,69.83054,76.28352
22.95620,39.48052,0.73475
53.52554,35.81082,34.28998
-20.00198,171.82125,88.15462
-83.38901,137.08367,30.94500
-22.22663,25.41515,36.63559
65.69869,167.74402,42.49962
-7.74095,165.19163,98.41978
15.60533,-154.08818,15.77375
-22.35487,-153.50137,22.70119
69.33256,-129.19131,2.63953
12.45447,56.91512,86.10699
-1.85194,-55.42388,33.74858
-34.02383,-152.66847,99.79856
-52.72040,66.95151,48.26038
-5.94488,-172.07748,53.48386
-57.43803,89.73902,5.71866
74.11093,87.42819,72.67496
-58.79426,165.01061,25.07815
-0.23572,-93.92691,79.32433
20.55269,-125.61147,83.40843
79.46028,-4.22884,72.81949
-29.15379,-84.19960,59.06835
-59.06086,-171.16945,44.96689
-18.86105,174.09141,27.93237
-68.99553,-111.11676,27.11302
-12.73635,113.25788,92.37632
67.56278,-165.57777,88.59389
-10.25256,-80.89808,94.92842
83.92204,147.99255,36.11782
-24.36900,-11.95769,63.87522
75.63400,2.45217,44.52860
71.46928,-51.97297,7.62598
-70.45876,122.46593,72.22605
-17.17047,-14.52167,9.79108
-83.38730,-28.57202,20.97890
41.10489,26.67671,98.03554
-28.31629,154.19277,56.86072
60.50233,-90.32639,41.96160
-88.83792,-51.55837,92.78373
-30.31512,-6.11642,65.92081
55.40791,103.47135,42.69748
18.24530,22.64995,1.05630
16.61708,86.68481,66.96666
-61.69562,162.20007,39.07881
41.51869,-18.82824,7.32168
-67.82353,89.40614,7.92094
-32.55974,10.70823,5.01621
26.92794,10.27736,79.47227
0.27768,149.39840,92.35759
-31.97467,-84.00265,91.32863
21.57040,-36.89588,62.12470
43.78842,108.18367,90.45947
-4.18747,56.13962,61.12470
63.63744,143.05440,59.75395
-5.40059,-36.26628,91.53004
-51.74495,92.52957,0.81387
-27.00785,12.71938,22.37863
-82.39757,-85.56470,20.28012
-66.35471,70.68328,96.98585
6.53133,-8.52567,78.45167
63.30723,0.42781,44.73871
38.13551,153.07077,4.30999
36.72061,128.84681,28.47278
-42.36066,-26.55723,35.11659
-45.14462,33.94202,35.63364
-63.25147,-44.58843,57.13767
-69.90681,-122.01595,53.10930
71.43365,-144.02719,59.03197
-86.36151,-10.68589,85.56218
79.32456,163.57424,72.66512
47.48792,-9.35643,41.79248
-6.22993,120.05638,65.57762
-38.62204,-111.40913,83.81853
-58.75695,51.51336,7.54225
-55.70819,-124.60309,66.22769
65.28985,-155.14332,66.02893
-75.28773,15.77572,57.34321
-23.58953,146.42725,90.67096
-66.57218,10.94284,14.44971
-67.13167,80.10321,11.66530
25.52161,32.31413,51.23576
-55.49739,-88.18762,91.82569
-46.24913,111.28487,45.74714
-57.17584,-67.42924,85.62343
28.04388,36.42821,70.07466
36.27038,33.45908,95.46087
-15.75446,-132.62913,50.07594
-78.76869,-97.22255,61.60588
-68.62190,106.66953,53.05024
-54.89933,68.73428,97.90364
18.84234,63.47612,1.37663
-67.15780,-99.36576,6.28175
37.78762,-22.72819,24.30289
85.56504,-93.39249,50.37447
76.66042,78.02259,14.09854
-40.22721,-101.60429,90.73360
-18.00044,75.06626,97.41744
48.24210,-133.09097,16.30824
0.97361,134.47926,42.81634
35.93780,21.35059,66.20559
-59.88205,21.25815,68.35931
29.14826,-138.69483,14.83370
75.01658,169.39179,69.80881
-84.49673,-71.30965,67.70689
31.47299,109.71731,16.95875
41.72548,-2.61651,64.49763
-71.50103,-100.51064,49.72770
-48.04090,73.03807,31.67179
22.16180,-141.39716,31.00818
79.19536,44.81423,82.63011
-38.71287,48.38351,48.06441
-60.37750,-95.48479,4.15134
31.13885,-80.22673,57.70174
-35.78094,93.84141,32.14720
-75.79095,-140.49066,99.78406
-0.20639,13.10571,46.28585
-56.89185,25.38419,78.59467
-40.22878,138.21749,89.02630
-53.82500,-23.57697,34.92317
-79.77193,38.87512,70.54225
-29.63616,2.66527,91.61762
-49.43209,-165.88817,63.02412
-22.19344,-76.07815,87.11930
22.33101,128.72040,79.09813
-30.36612,155.85966,70.52025
-74.15055,101.48463,61.22145
-62.93776,138.05111,32.29446
42.29622,64.59887,95.25589
-89.96390,-24.41712,69.48965
14.09560,-124.02228,27.95086
25.51044,60.61655,32.99884
53.54236,137.80345,66.79972
3.69526,166.79829,62.13320
-70.75516,125.89125,52.64574
81.43709,-152.12468,62.28776
-29.66901,-50.57620,50.36997
-81.70646,114.29714,18.49973
22.58808,-151.36221,44.43566
87.24199,33.26749,63.71146
65.39755,-97.11323,85.73076
-27.36944,25.72794,23.77741
-22.02453,140.68595,79.90845
-18.92219,-84.20815,7.39932
-83.67250,163.11806,74.18185
42.47121,-11.58775,80.72634
-84.49082,-141.26180,82.19439
-87.41856,-77.59556,35.32404
50.13676,-108.34037,7.39618
63.15144,101.48893,1.14674
-55.32304,-44.08091,18.60718
7.10107,-130.63718,62.07626
-75.71146,-87.92700,92.67291
-85.82859,-16.22109,7.41707
25.94460,86.90862,89.24207
-85.44019,-139.05380,88.81438
76.22748,168.30042,34.30903
-36.02740,-85.36176,39.10967
-28.99773,30.81748,13.57132
-27.59256,137.25600,87.49395
82.57196,-24.00933,54.16705
2.95861,141.73516,9.96643
-81.96197,27.36071,54.47522
-67.89583,58.82805,97.14320
21.92517,152.15427,45.10711
23.15729,-139.22370,54.97412
-58.79648,108.30584,48.78911
-41.71363,115.70982,56.19914
-74.24965,-93.90002,85.35846
45.76036,-116.88558,82.70569
-69.03739,101.35222,19.98568
7.57604,-28.83235,66.24113
-89.60079,-4.40214,59.37107
42.46948,-14.53950,38.71748
-1.35965,60.00992,51.76930
11.97654,-36.74276,67.37708
-32.63318,30.63751,35.49295
-42.38671,46.07034,80.77130
-78.68900,-47.31482,57.96196
38.10347,-123.34069,2.70994
-3.20109,-137.82705,98.85027
30.01228,125.97806,86.03405
-5.23906,75.71844,41.91814
-56.14248,-112.75448,89.11437
10.51634,43.74971,11.25428
40.57396,32.89158,43.83519
40.93147,-124.84414,53.48772
28.38000,-147.68811,60.13418
72.53360,16.22911,93.13079
-80.49392,-82.32061,81.26944
-19.15248,-33.03104,76.85649
4.24907,-80.38948,92.88367
-67.32280,-96.60294,26.65109
-57.50876,-83.18482,70.76123
47.57715,118.88278,43.84352
-41.25576,135.80508,2.28053
-50.23435,-9.34598,7.33160
55.23601,-81.63017,42.12563
-22.06206,-10.77317,72.93557
63.53565,-12.71093,94.22841
62.52733,-44.03504,95.20963
-88.81235,64.83548,69.42052
-8.88330,29.03283,91.09038
3.76350,-119.69396,1.64436
59.84155,49.48880,3.31156
-73.44422,81.47560,48.33117
9.09393,-54.05101,10.01609
40.03750,-124.89812,33.03664
-59.78351,119.28995,67.18886
0.31309,86.89210,37.81513
-0.16630,29.35924,69.19485
-3.71741,109.22142,35.42772
-37.74382,49.34891,94.00879
-28.89909,-45.38405,70.87300
30.57498,47.90905,59.01903
-51.18989,-39.49674,15.96957
0.37404,80.57664,1.51202
-61.27096,-94.30742,80.43401
72.99681,-100.21441,70.39021
-60.93617,7.30325,47.18043
-30.85915,174.09517,31.33620
0.18276,173.44643,6.31105
58.13341,179.88207,53.39195
13.55536,-141.24206,80.13288
-14.94651,1.26971,92.01447
-62.19804,-71.88049,8.49734
-18.84633,149.63004,29.84668
-73.34569,70.11606,65.31523
-11.25559,48.38890,75.66049
-85.06698,-168.86458,28.89447
56.18137,156.17423,94.69754
35.45591,108.90711,83.16722
71.34853,-91.74981,84.02313
43.34608,-76.56326,13.51552
40.41121,10.44547,6.74056
11.66813,85.95933,10.40984
-87.45654,-57.80729,98.18291
-74.55898,-46.16435,85.60159
29.25553,-153.31356,84.46357
-33.95839,-144.90282,39.32586
86.46216,59.24498,76.97549
59.88576,165.90353,88.05371
24.20274,-157.76886,45.17893
33.50733,167.30970,67.34506
-85.06691,-15.76105,50.38047
1.26535,-65.09455,15.75364
-64.18065,137.07573,2.33527
1.50336,27.20210,68.16502
53.97173,156.75627,89.15557
40.31721,-87.68665,61.07354
-16.30487,-136.09340,38.69459
41.79628,37.27767,36.11071
36.96304,52.32770,71.54583
77.64543,121.79445,84.12634
-78.07452,-70.34682,46.02540
86.58309,42.27598,62.27531
48.46238,28.25224,62.11583
-35.94664,-57.54405,64.29281
-19.26490,-20.13536,51.04252
-77.82473,-155.53694,85.61789
3.52218,60.11587,71.47270
76.92559,-144.12048,97.55495
-62.82297,-62.23320,90.88466
6.20783,149.85275,45.99049
14.56831,-24.55983,1.05506
-22.82971,-166.91465,34.95096
-78.99183,-65.04510,27.73136
-37.97335,-31.01618,38.00342
88.40410,156.52984,30.36457
-39.00394,81.25996,16.23087
89.04165,50.25613,20.32220
74.83470,111.63545,57.26532
-58.84743,87.27636,82.52267
41.60081,-56.90194,75.41422
-57.27259,-170.83726,88.59191
40.66117,134.55050,67.13604
70.67062,163.81601,13.76206
62.60728,159.23801,72.44049
-67.75262,82.13000,53.58432
88.02977,46.05658,59.27785
11.48440,172.15716,70.08497
-62.59837,-55.40202,46.45721
53.96631,151.23894,96.33366
62.62134,0.37990,27.07470
75.32375,89.04698,29.75493
-87.31260,-81.01839,94.71946
87.48481,-100.83177,90.27071
2.52187,59.61697,76.64008
-35.69385,116.54967,10.11499
64.73997,7.43571,97.47021
22.41753,-90.75425,59.90028
53.94152,-162.28875,38.71989
63.37932,128.04485,58.19564
70.13085,-31.54017,4.77801
-39.78874,115.19967,9.02735
-1.00088,150.55622,91.11884
-34.75549,139.90980,44.88462
-84.89556,-38.43109,82.95458
-36.60230,81.30394,18.90022
71.91184,108.36059,4.21461
89.51230,-73.40609,59.78489
29.13631,-173.86621,44.38554
69.62675,-131.51592,56.71391
63.95298,126.68908,81.55122
61.98908,-141.40399,74.57267
39.40672,8.91949,70.29346
-16.46808,-83.19994,56.65409
-56.53619,-15.33657,18.49966
-60.70203,107.37289,70.36280
57.56109,-92.89636,49.37789
35.69258,-162.91787,11.13227
-41.28405,174.01083,93.41325
25.34818,-136.37846,72.89502
68.43369,-161.76978,23.83782
-69.54156,94.20796,49.20767
45.67739,45.97014,99.66588
4.49547,-57.22464,2.20600
65.75251,75.25650,68.65838
60.27911,40.34751,6.06930
-71.74606,30.29813,54.35747
49.99485,5.74695,13.69835
-29.45726,-150.45853,89.91976
-69.47846,48.15009,42.76418
52.83177,120.10263,86.26431
-68.76205,149.55278,97.96143
2.40411,-66.93617,87.91998
78.34744,5.58941,77.77136
-41.47011,54.85977,11.29085
-51.17942,-135.69458,91.60947
-84.67178,12.83154,33.12407
88.73675,-40.16746,38.93732
-47.93617,-105.29909,67.62279
60.97373,134.51160,84.03093
-84.54334,-58.34136,24.28318
-18.45615,150.94648,93.09326
89.60441,-176.02025,0.53160
-48.06914,-103.63759,38.07213
69.25976,54.99606,74.29454
35.09691,100.17335,64.78151
-24.17048,-20.78322,18.17071
-5.87206,177.51379,12.16463
58.99189,96.75356,83.13774
-51.09809,37.62406,17.79001
-9.92746,38.05767,28.85087
68.99157,175.39309,21.47886
-13.14164,67.53063,27.49584
41.70306,105.68973,36.17627
8.90719,114.16221,92.04872
5.71481,33.05894,36.97757
-74.17862,-70.09324,15.75582
-43.26548,177.68039,33.53632
63.83182,51.41506,54.19901
-57.56943,173.10676,65.81047
-1.08510,143.52107,8.97978
34.78695,-30.92863,30.95346
-25.69512,83.83775,26.99604
28.54112,-35.43902,57.27529
-66.15112,-66.79523,13.74462
-79.99896,97.09149,95.82708
87.48541,-95.80792,52.52923
-61.80183,-91.45612,44.31806
89.06464,-4.53160,38.10708
15.21265,41.98512,12.35893
-53.00876,63.60990,84.82897
-84.46889,25.22968,0.06076
-13.11200,-47.51532,62.78029
-67.96655,126.57711,78.09511
-17.77076,130.29242,51.43632
66.25039,56.25272,1.16113
53.80675,-130.88430,85.15296
-41.20659,-23.70377,97.53890
40.42748,90.55686,27.20231
-58.28089,-99.94758,54.94544
-52.61207,-60.30531,35.26368
-72.25405,-49.50038,49.35812
69.94771,107.84068,79.00430
-53.14493,89.14517,23.72855
-17.62490,117.82781,66.79578
64.16861,-50.65900,55.30869
-53.82372,-156.44825,63.47047
-34.34981,148.09123,59.04373
25.75861,-87.16927,14.74051
-47.67811,-94.60995,65.84712
-36.05679,-153.12473,18.66671
-56.42845,119.92185,16.07048
84.34240,-14.66767,2.16789
-44.41739,-30.08738,89.64692
-65.77053,7.34382,27.46954
74.90724,120.18681,5.78852
9.54983,-162.35559,1.06785
82.89410,148.55760,39.01724
-14.19067,-85.38820,81.41225
-55.27002,-13.28515,50.30517
27.45331,34.95593,77.64244
-52.76801,53.60824,44.13214
-1.85700,-67.40720,43.53604
55.55426,-130.06411,87.92170
-89.80448,-87.57018,96.39693
20.81094,8.65171,69.81221
-70.78746,125.51458,43.97614
-47.37227,-141.80905,32.36249
63.36214,25.49454,42.68664
-36.11322,58.31499,93.00661
-73.16440,161.18487,47.88616
69.62046,-95.04010,13.76661
69.10613,34.17078,50.71348
-22.63314,116.98695,99.44830
-39.03737,25.45893,97.56813
50.11933,45.60406,36.55987
-58.85341,26.60109,1.07289
-12.92309,41.31947,38.86537
58.22349,-99.10587,86.33319
22.83138,-57.32127,2.21850
73.63242,-8.21180,47.79376
-62.25351,145.36936,31.20247
-83.41715,125.90477,38.90579
86.73813,-31.29947,81.75720
-83.84479,69.33669,50.89095
4.08872,-65.68755,85.56308
69.71507,152.04100,30.53898
29.47824,-127.53014,0.72828
-55.79011,22.83677,22.80039
-2.91835,-118.68110,90.66217
-80.91535,-64.48140,3.57334
-36.64769,111.16839,71.86380
85.82654,-175.54682,57.62352
-55.38855,41.40508,2.98838
70.93114,-168.93821,9.46803
3.48351,49.78352,34.56894
21.36321,-103.02729,87.18056
46.35616,-143.16133,43.11443
24.54227,-89.17052,75.46934
61.00068,-116.20816,79.99519
45.80341,131.59804,91.18072
30.07633,178.99721,23.29351
-46.63165,-34.54329,56.92205
27.42116,37.45263,65.79581
71.98084,61.48880,39.76211
-30.70901,33.84909,83.11570
41.62970,148.05192,94.77865
-34.11316,125.08568,94.51145
44.80284,121.71511,47.52606
-39.73784,-5.69313,81.21757
77.16535,149.73315,20.57800
18.11043,128.97329,80.63671
-65.20601,-11.37597,89.79033
42.54434,56.95207,14.30718
83.44752,-8.60790,3.51672
21.60098,-59.61400,52.98886
-22.41036,-84.99955,78.28332
44.16257,-7.30265,30.21391
80.36262,171.16588,36.71777
-46.69429,28.50141,15.35072
-64.20754,-16.34828,85.14437
-45.05498,29.78422,31.07716
22.08631,70.53991,51.36384
-6.29251,-37.97862,88.08050
68.31886,119.62025,4.74900
-76.19041,-13.22449,98.05005
72.99405,165.00759,26.21415
-87.75026,43.73405,88.20346
64.72088,-18.59046,98.50659
-47.49608,47.37075,83.75194
80.93759,29.81220,16.21162
72.50294,24.63633,9.08825
53.00421,62.32017,43.71112
3.35450,23.92538,57.58405
-3.55872,57.44976,20.66820
-88.69070,-95.53791,27.86542
-73.20711,-123.48977,21.39509
-10.39628,47.35138,31.30870
65.81197,96.26855,88.70425
23.97534,101.68601,88.96631
6.34861,9.72404,75.01560
-40.33425,132.39576,99.06568
-42.95612,-151.83224,89.60317
21.17977,124.29424,78.17295
-10.20303,-26.54401,18.74276
86.50527,143.89356,69.00218
29.48443,-125.98575,79.16951
42.67322,-116.64004,89.14574
81.90111,-85.80937,34.20355
74.21559,49.68331,35.74751
-9.94123,31.35603,29.12184
-20.24124,144.11628,90.83667
69.04103,-81.87244,15.39546
-79.82180,106.55986,66.26311
56.72084,112.39990,74.22966
64.29632,173.03986,36.77327
-15.52628,178.12524,75.47248
82.38288,-46.11217,19.87768
72.32919,1.21708,68.83702
-27.47067,-173.59315,4.65172
0.27004,-176.00460,71.48499
-47.25103,108.09795,69.15234
13.88134,173.75769,94.12451
-26.28322,-142.02468,0.99636
36.08445,85.43943,93.64611
61.15964,-75.60034,10.51974
32.33793,12.77018,96.60702
3.94245,-96.14787,52.42013
-8.71974,-175.55577,81.47634
36.29891,-95.17348,56.27533
-48.97008,-12.02007,29.17225
20.08274,56.64749,41.94470
14.10337,-117.00951,66.74034
19.37325,-126.45974,3.76274
25.98445,-133.60669,93.11661
67.05547,-168.93054,31.78082
50.02499,-46.06609,49.20853
78.29322,-147.51914,65.08664
-13.83646,-37.29381,71.02784
-66.92420,-158.42853,91.45094
-31.45481,88.26950,17.52034
-30.65176,-108.79491,47.65654
